Group,Action,File,Score,Quality,Size_GB,Path
Knight Rider (1982) {tvdb-77216}/Season 04/S04E04,KEEP,Knight Rider (1982) - S04E04 - Sky Knight [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E04 - Sky Knight [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E04,REMOVE,Knight Rider (1982) - S04E04 - Sky Knight [HDTV-720p][DTS 2.0][x264].mkv,583,720p/HDTV/DTS/AVC,3.35,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E04 - Sky Knight [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E05,KEEP,Knight Rider (1982) - S04E05 - Burial Ground [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E05 - Burial Ground [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E05,REMOVE,Knight Rider (1982) - S04E05 - Burial Ground [HDTV-720p][DTS 2.0][x264].mkv,573,720p/HDTV/DTS/AVC,2.39,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E05 - Burial Ground [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E06,KEEP,Knight Rider (1982) - S04E06 - The Wrong Crowd [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E06 - The Wrong Crowd [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E06,REMOVE,Knight Rider (1982) - S04E06 - The Wrong Crowd [HDTV-720p][DTS 2.0][x264].mkv,579,720p/HDTV/DTS/AVC,2.90,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E06 - The Wrong Crowd [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E07,KEEP,Knight Rider (1982) - S04E07 - Knight Sting [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E07 - Knight Sting [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E07,REMOVE,Knight Rider (1982) - S04E07 - Knight Sting [HDTV-720p][DTS 2.0][x264].mkv,582,720p/HDTV/DTS/AVC,3.25,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E07 - Knight Sting [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E08,KEEP,Knight Rider (1982) - S04E08 - Many Happy Returns [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E08 - Many Happy Returns [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E08,REMOVE,Knight Rider (1982) - S04E08 - Many Happy Returns [HDTV-720p][DTS 2.0][x264].mkv,576,720p/HDTV/DTS/AVC,2.68,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E08 - Many Happy Returns [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E09,KEEP,Knight Rider (1982) - S04E09 - Knight Racer [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E09 - Knight Racer [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E09,REMOVE,Knight Rider (1982) - S04E09 - Knight Racer [HDTV-720p][DTS 2.0][x264].mkv,578,720p/HDTV/DTS/AVC,2.89,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E09 - Knight Racer [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E10,KEEP,Knight Rider (1982) - S04E10 - Knight Behind Bars [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E10 - Knight Behind Bars [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E10,REMOVE,Knight Rider (1982) - S04E10 - Knight Behind Bars [HDTV-720p][DTS 2.0][x264].mkv,580,720p/HDTV/DTS/AVC,3.04,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E10 - Knight Behind Bars [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E11,KEEP,Knight Rider (1982) - S04E11 - Knight Song [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E11 - Knight Song [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E11,REMOVE,Knight Rider (1982) - S04E11 - Knight Song [HDTV-720p][AC3 2.0][x264].mkv,471,720p/HDTV/DD/AVC,2.18,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E11 - Knight Song [HDTV-720p][AC3 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E12,KEEP,Knight Rider (1982) - S04E12 - The Scent of Roses [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E12 - The Scent of Roses [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E12,REMOVE,Knight Rider (1982) - S04E12 - The Scent of Roses [HDTV-720p][DTS 2.0][x264].mkv,577,720p/HDTV/DTS/AVC,2.73,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E12 - The Scent of Roses [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E13,KEEP,Knight Rider (1982) - S04E13 - Killer K.I.T.T [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E13 - Killer K.I.T.T [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E13,REMOVE,Knight Rider (1982) - S04E13 - Killer K.I.T.T [HDTV-720p][DTS 2.0][x264].mkv,580,720p/HDTV/DTS/AVC,3.02,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E13 - Killer K.I.T.T [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E14,KEEP,Knight Rider (1982) - S04E14 - Out of the Woods [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E14 - Out of the Woods [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E14,REMOVE,Knight Rider (1982) - S04E14 - Out of the Woods [HDTV-720p][DTS 2.0][x264].mkv,573,720p/HDTV/DTS/AVC,2.35,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E14 - Out of the Woods [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E15,KEEP,Knight Rider (1982) - S04E15 - Deadly Knightshade [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E15 - Deadly Knightshade [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E15,REMOVE,Knight Rider (1982) - S04E15 - Deadly Knightshade [HDTV-720p][DTS 2.0][x264].mkv,584,720p/HDTV/DTS/AVC,3.47,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E15 - Deadly Knightshade [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E16,KEEP,Knight Rider (1982) - S04E16 - Redemption of a Champion [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E16 - Redemption of a Champion [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E16,REMOVE,Knight Rider (1982) - S04E16 - Redemption of a Champion [HDTV-720p][DTS 2.0][x264].mkv,575,720p/HDTV/DTS/AVC,2.59,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E16 - Redemption of a Champion [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E17,KEEP,Knight Rider (1982) - S04E17 - Knight of a Thousand Devils [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E17 - Knight of a Thousand Devils [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E17,REMOVE,Knight Rider (1982) - S04E17 - Knight of a Thousand Devils [HDTV-720p][DTS 2.0][x264].mkv,574,720p/HDTV/DTS/AVC,2.46,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E17 - Knight of a Thousand Devils [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E18,KEEP,Knight Rider (1982) - S04E18 - Hills of Fire [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E18 - Hills of Fire [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E18,REMOVE,Knight Rider (1982) - S04E18 - Hills of Fire [HDTV-720p][AC3 2.0][x264].mkv,471,720p/HDTV/DD/AVC,2.18,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E18 - Hills of Fire [HDTV-720p][AC3 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E19,KEEP,Knight Rider (1982) - S04E19 - Knight Flight to Freedom [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E19 - Knight Flight to Freedom [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E19,REMOVE,Knight Rider (1982) - S04E19 - Knight Flight to Freedom [HDTV-720p][AC3 2.0][x264].mkv,471,720p/HDTV/DD/AVC,2.18,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E19 - Knight Flight to Freedom [HDTV-720p][AC3 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E20,KEEP,Knight Rider (1982) - S04E20 - Fright Knight [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E20 - Fright Knight [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E20,REMOVE,Knight Rider (1982) - S04E20 - Fright Knight [HDTV-720p][DTS 2.0][x264].mkv,575,720p/HDTV/DTS/AVC,2.54,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E20 - Fright Knight [HDTV-720p][DTS 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E21,KEEP,Knight Rider (1982) - S04E21 - Knight of the Rising Sun [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E21 - Knight of the Rising Sun [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E21,REMOVE,Knight Rider (1982) - S04E21 - Knight of the Rising Sun [HDTV-720p][AC3 2.0][x264].mkv,471,720p/HDTV/DD/AVC,2.18,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E21 - Knight of the Rising Sun [HDTV-720p][AC3 2.0][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E22,KEEP,Knight Rider (1982) - S04E22 - Voo Doo Knight [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3282,1080p/Bluray/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E22 - Voo Doo Knight [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 04/S04E22,REMOVE,Knight Rider (1982) - S04E22 - Voo Doo Knight [HDTV-720p][DTS 2.0][x264].mkv,575,720p/HDTV/DTS/AVC,2.54,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 04/Knight Rider (1982) - S04E22 - Voo Doo Knight [HDTV-720p][DTS 2.0][x264].mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E01,KEEP,Locke & Key (2020) - S03E01 - The Snow Globe [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv,3861,1080p/WEBDL/Atmos/AVC,1.16,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E01 - The Snow Globe [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E01,REMOVE,Locke & Key (2020) - S03E01 - The Snow Globe [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv,3861,1080p/WEBDL/Atmos/AVC,1.16,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E01 - The Snow Globe [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E02,KEEP,Locke & Key (2020) - S03E02 - Wedding Crashers [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv,3861,1080p/WEBDL/Atmos/AVC,1.10,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E02 - Wedding Crashers [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E02,REMOVE,Locke & Key (2020) - S03E02 - Wedding Crashers [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv,3861,1080p/WEBDL/Atmos/AVC,1.10,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E02 - Wedding Crashers [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E03,KEEP,Locke & Key (2020) - S03E03 - Five Minutes Past [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv,3861,1080p/WEBDL/Atmos/AVC,1.16,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E03 - Five Minutes Past [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E03,REMOVE,Locke & Key (2020) - S03E03 - Five Minutes Past [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv,3861,1080p/WEBDL/Atmos/AVC,1.16,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E03 - Five Minutes Past [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E04,KEEP,Locke & Key (2020) - S03E04 - Deep Cover [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv,3862,1080p/WEBDL/Atmos/AVC,1.25,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E04 - Deep Cover [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E04,REMOVE,Locke & Key (2020) - S03E04 - Deep Cover [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv,3862,1080p/WEBDL/Atmos/AVC,1.25,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E04 - Deep Cover [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E05,KEEP,Locke & Key (2020) - S03E05 - Siege [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv,3862,1080p/WEBDL/Atmos/AVC,1.27,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E05 - Siege [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E05,REMOVE,Locke & Key (2020) - S03E05 - Siege [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv,3862,1080p/WEBDL/Atmos/AVC,1.27,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E05 - Siege [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E06,KEEP,Locke & Key (2020) - S03E06 - Free Bird [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv,3858,1080p/WEBDL/Atmos/AVC,0.88,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E06 - Free Bird [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E06,REMOVE,Locke & Key (2020) - S03E06 - Free Bird [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv,3858,1080p/WEBDL/Atmos/AVC,0.88,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E06 - Free Bird [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E07,KEEP,Locke & Key (2020) - S03E07 - Curtain [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv,3859,1080p/WEBDL/Atmos/AVC,0.93,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E07 - Curtain [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E07,REMOVE,Locke & Key (2020) - S03E07 - Curtain [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv,3859,1080p/WEBDL/Atmos/AVC,0.93,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E07 - Curtain [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E08,KEEP,Locke & Key (2020) - S03E08 - Farewell [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv,3861,1080p/WEBDL/Atmos/AVC,1.10,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E08 - Farewell [WEBDL-1080p Proper][EAC3 Atmos 5.1][x264].mkv
Locke & Key (2020) {tvdb-361594}/Season 03/S03E08,REMOVE,Locke & Key (2020) - S03E08 - Farewell [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv,3861,1080p/WEBDL/Atmos/AVC,1.10,/mnt/synology/rs-tv/Locke & Key (2020) {tvdb-361594}/Season 03/Locke & Key (2020) - S03E08 - Farewell [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTb.mkv
Murderbot (2025) {tvdb-443396}/Season 01/S01E01,KEEP,Murderbot (2025) - S01E01 - FreeCommerce [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3872,1080p/WEBDL/Atmos/AVC,2.20,/mnt/synology/rs-tv/Murderbot (2025) {tvdb-443396}/Season 01/Murderbot (2025) - S01E01 - FreeCommerce [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv
Murderbot (2025) {tvdb-443396}/Season 01/S01E01,REMOVE,Murderbot (2025) - S01E01 - FreeCommerce [WEBDL-1080p][EAC3 Atmos 5.1][h264]-ETHEL.mkv,3872,1080p/WEBDL/Atmos/AVC,2.20,/mnt/synology/rs-tv/Murderbot (2025) {tvdb-443396}/Season 01/Murderbot (2025) - S01E01 - FreeCommerce [WEBDL-1080p][EAC3 Atmos 5.1][h264]-ETHEL.mkv
Murderbot (2025) {tvdb-443396}/Season 01/S01E02,KEEP,Murderbot (2025) - S01E02 - Eye Contact [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3868,1080p/WEBDL/Atmos/AVC,1.87,/mnt/synology/rs-tv/Murderbot (2025) {tvdb-443396}/Season 01/Murderbot (2025) - S01E02 - Eye Contact [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv
Murderbot (2025) {tvdb-443396}/Season 01/S01E02,REMOVE,Murderbot (2025) - S01E02 - Eye Contact [WEBDL-1080p][EAC3 Atmos 5.1][h264]-SuccessfulCrab.mkv,3868,1080p/WEBDL/Atmos/AVC,1.87,/mnt/synology/rs-tv/Murderbot (2025) {tvdb-443396}/Season 01/Murderbot (2025) - S01E02 - Eye Contact [WEBDL-1080p][EAC3 Atmos 5.1][h264]-SuccessfulCrab.mkv
Murderbot (2025) {tvdb-443396}/Season 01/S01E03,KEEP,Murderbot (2025) - S01E03 - Risk Assessment [WEBDL-1080p][EAC3 Atmos 5.1][h264]-STC.mkv,3866,1080p/WEBDL/Atmos/AVC,1.70,/mnt/synology/rs-tv/Murderbot (2025) {tvdb-443396}/Season 01/Murderbot (2025) - S01E03 - Risk Assessment [WEBDL-1080p][EAC3 Atmos 5.1][h264]-STC.mkv
Murderbot (2025) {tvdb-443396}/Season 01/S01E03,REMOVE,Murderbot (2025) - S01E03 - Risk Assessment [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3866,1080p/WEBDL/Atmos/AVC,1.70,/mnt/synology/rs-tv/Murderbot (2025) {tvdb-443396}/Season 01/Murderbot (2025) - S01E03 - Risk Assessment [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv
Murderbot (2025) {tvdb-443396}/Season 01/S01E04,KEEP,Murderbot (2025) - S01E04 - Escape Velocity Protocol [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3866,1080p/WEBDL/Atmos/AVC,1.66,/mnt/synology/rs-tv/Murderbot (2025) {tvdb-443396}/Season 01/Murderbot (2025) - S01E04 - Escape Velocity Protocol [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv
Murderbot (2025) {tvdb-443396}/Season 01/S01E04,REMOVE,Murderbot (2025) - S01E04 - Escape Velocity Protocol [WEBDL-1080p][EAC3 Atmos 5.1][h264]-ETHEL.mkv,3866,1080p/WEBDL/Atmos/AVC,1.66,/mnt/synology/rs-tv/Murderbot (2025) {tvdb-443396}/Season 01/Murderbot (2025) - S01E04 - Escape Velocity Protocol [WEBDL-1080p][EAC3 Atmos 5.1][h264]-ETHEL.mkv
Power (2014) {tvdb-276562}/Season 02/S02E08,KEEP,Power (2014) - S02E08 - Three Moves Ahead [WEBDL-1080p][EAC3 5.1][h264]-Kitsune.mkv,3543,1080p/WEBDL/DD+/AVC,4.31,/mnt/synology/rs-tv/Power (2014) {tvdb-276562}/Season 02/Power (2014) - S02E08 - Three Moves Ahead [WEBDL-1080p][EAC3 5.1][h264]-Kitsune.mkv
Power (2014) {tvdb-276562}/Season 02/S02E08,REMOVE,Power (2014) - S02E08 - Three Moves Ahead [HDTV-1080p][AC3 5.1][x264].mkv,2489,1080p/HDTV/DD/AVC,3.97,/mnt/synology/rs-tv/Power (2014) {tvdb-276562}/Season 02/Power (2014) - S02E08 - Three Moves Ahead [HDTV-1080p][AC3 5.1][x264].mkv
RIPLEY (2024) {tvdb-372727}/Season 01/S01E01,KEEP,RIPLEY (2024) - S01E01 - I A HARD MAN TO FIND [WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,3868,1080p/WEBDL/Atmos/AVC,1.86,/mnt/synology/rs-tv/RIPLEY (2024) {tvdb-372727}/Season 01/RIPLEY (2024) - S01E01 - I A HARD MAN TO FIND [WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv
