Title,Winner,Ali_File,Ali_Score,Chris_File,Chris_Score,Action,Deleted_Path,Reason
Batman (1989),ali,Batman (1989) {tmdb-268} - [Bluray-1080p Proper][EAC3 7.1][HDR10][x265]-DON.mkv,4414,,0,COPY Ali → Chris,,Only Ali has this file
Youll Never Find Me (2024),tie,Youll Never Find Me (2024) {tmdb-1117321} - [Bluray-1080p][EAC3 5.1][x264]-SoLaR.mkv,3857,Youll Never Find Me (2024) {tmdb-1117321} - [Bluray-1080p][EAC3 5.1][x264]-SoLaR.mkv,3857,NO ACTION (keep both),,Both versions are equal quality (3857)
Single White Female (1992),chris,,0,Single White Female (1992) {tmdb-9605} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][DV HDR10][h265]-FLUX.mkv,4131,COPY Chris → Ali,,Only Chris has this file
10 Things I Hate About You (1999),tie,10 Things I Hate About You (1999) {tmdb-4951} - [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,3824,10 Things I Hate About You (1999) {tmdb-4951} - [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,3824,NO ACTION (keep both),,Both versions are equal quality (3824)
Cat Ballou (1965),chris,,0,Cat Ballou (1965) {tmdb-11694} - [WEBDL-720p][DTS 5.1][x264].mkv,2354,COPY Chris → Ali,,Only Chris has this file
The Messenger (2009),ali,The Messenger (2009) {tmdb-28089} - [Bluray-1080p][DTS 5.1][x264]-xander.mkv,3914,,0,COPY Ali → Chris,,Only Ali has this file
Dinosaur (2000),tie,Dinosaur (2000) {tmdb-10567} - [Bluray-1080p][DTS 5.1][x264]-ESiR.mkv,3866,Dinosaur (2000) {tmdb-10567} - [Bluray-1080p][DTS 5.1][x264]-ESiR.mkv,3866,NO ACTION (keep both),,Both versions are equal quality (3866)
Marked for Death (1990),chris,,0,Marked for Death (1990) {tmdb-10173} - [Bluray-1080p][AC3 5.1][x264].mkv,3809,COPY Chris → Ali,,Only Chris has this file
The Last Stop in Yuma County (2024),ali,The Last Stop in Yuma County (2024) {tmdb-1047020} - [Bluray-1080p][DTS-HD MA 5.1][x264]-FuzerHD.mkv,4113,The Last Stop in Yuma County (2024) {tmdb-1047020} - [AMZN MA][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,3314,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+799)
Ambush (2023),tie,Ambush (2023) {tmdb-1074034} - [Bluray-1080p][AC3 5.1][x264]-DNGRZN.mkv,3786,Ambush (2023) {tmdb-1074034} - [Bluray-1080p][AC3 5.1][x264]-DNGRZN.mkv,3786,NO ACTION (keep both),,Both versions are equal quality (3786)
The Guardian (2006),ali,The Guardian (2006) {tmdb-4643} - [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,3927,,0,COPY Ali → Chris,,Only Ali has this file
Monsters of Man (2020),tie,Monsters of Man (2020) {tmdb-733317} - [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,3953,Monsters of Man (2020) {tmdb-733317} - [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,3953,NO ACTION (keep both),,Both versions are equal quality (3953)
If I Had Legs Id Kick You (2025),ali,If I Had Legs Id Kick You (2025) {tmdb-1160360} - [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3678,If I Had Legs Id Kick You (2025) {tmdb-1160360} - [AMZN][WEBDL-720p][EAC3 Atmos 5.1][h264]-FLUX.mkv,2643,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+1035)
RBG (2018),tie,RBG (2018) {tmdb-493099} - [Bluray-1080p][DTS 5.1][x264]-cinefile.mkv,3865,RBG (2018) {tmdb-493099} - [Bluray-1080p][DTS 5.1][x264].mkv,3865,NO ACTION (keep both),,Both versions are equal quality (3865)
Kill Me Again (1989),chris,,0,Kill Me Again (1989) {tmdb-31583} - [Remux-1080p][DTS-HD MA 2.0][AVC]-PANDY.mkv,4700,COPY Chris → Ali,,Only Chris has this file
Megan Leavey (2017),ali,Megan Leavey (2017) {tmdb-424488} - [Bluray-1080p][DTS-HD MA 5.1][x264]-iFT.mkv,4134,,0,COPY Ali → Chris,,Only Ali has this file
Tolkien (2019),chris,,0,Tolkien (2019) {tmdb-468224} - [Bluray-1080p][EAC3 5.1][x264].mkv,3871,COPY Chris → Ali,,Only Chris has this file
The Monkey King (2023),tie,The Monkey King (2023) {tmdb-832502} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-Kitsune.mkv,3637,The Monkey King (2023) {tmdb-832502} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,3637,NO ACTION (keep both),,Both versions are equal quality (3637)
Scream VI (2023),ali,Scream VI (2023) {tmdb-934433} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-c0kE.mkv,4450,Scream VI (2023) {tmdb-934433} - [AMZN][WEBDL-1080p Proper][EAC3 Atmos 5.1][h264]-FLUX.mkv,3679,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+771)
Avengement (2019),tie,Avengement (2019) {tmdb-534490} - {edition-Uncut} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3837,Avengement (2019) {tmdb-534490} - {edition-Uncut} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3837,NO ACTION (keep both),,Both versions are equal quality (3837)
Bama Rush (2023),tie,Bama Rush (2023) {tmdb-1053722} - [AMZN MA][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3316,Bama Rush (2023) {tmdb-1053722} - [AMZN MA][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3316,NO ACTION (keep both),,Both versions are equal quality (3316)
The Ridiculous 6 (2015),chris,,0,The Ridiculous 6 (2015) {tmdb-347969} - [NF][WEBRip-720p][AC3 5.1][x264]-PiA.mkv,2042,COPY Chris → Ali,,Only Chris has this file
Ratchet and Clank (2016),tie,Ratchet and Clank (2016) {tmdb-234004} - [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSToR.mkv,4134,Ratchet and Clank (2016) {tmdb-234004} - [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSToR.mkv,4134,NO ACTION (keep both),,Both versions are equal quality (4134)
Music and Lyrics (2007),chris,Music and Lyrics (2007) {tmdb-11172} - [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,3762,Music and Lyrics (2007) {tmdb-11172} - [Bluray-1080p][AC3 5.1][x264].mkv,3779,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+17)
Menashe (2017),ali,Menashe (2017) {tmdb-428584} - [Bluray-1080p][AC3 5.1][x264]-HANDJOB.mkv,3771,,0,COPY Ali → Chris,,Only Ali has this file
Tooth Fairy (2010),chris,,0,Tooth Fairy (2010) {tmdb-23023} - [Bluray-1080p][DTS-HD MA 5.1][h264]-BUTTLERZ.mkv,4200,COPY Chris → Ali,,Only Chris has this file
Sniper Rogue Mission (2022),tie,Sniper Rogue Mission (2022) {tmdb-997120} - [Bluray-1080p][DTS 5.1][x264]-EVO.mkv,3896,Sniper Rogue Mission (2022) {tmdb-997120} - [Bluray-1080p][DTS 5.1][x264]-EVO.mkv,3896,NO ACTION (keep both),,Both versions are equal quality (3896)
Ruthless (2023),tie,Ruthless (2023) {tmdb-984249} - [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,3865,Ruthless (2023) {tmdb-984249} - [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,3865,NO ACTION (keep both),,Both versions are equal quality (3865)
Office Christmas Party (2016),ali,Office Christmas Party (2016) {tmdb-384682} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-LEGi0N.mkv,4377,Office Christmas Party (2016) {tmdb-384682} - {edition-Unrated} [Bluray-1080p][DTS 5.1][x264]-KASHMiR.mkv,3906,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+471)
Dave Chappelle The Kennedy Center Mark Twain Prize (2020),ali,Dave Chappelle The Kennedy Center Mark Twain Prize (2020) {tmdb-662059} - [NF][WEBDL-1080p][EAC3 2.0][x264]-NTG.mkv,3278,,0,COPY Ali → Chris,,Only Ali has this file
Skyfall (2012),ali,Skyfall (2012) {tmdb-37724} - [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,3946,Skyfall (2012) {tmdb-37724} - [Bluray-1080p][DTS 5.1][x264].mkv,3925,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+21)
Wicked (2024),ali,Wicked (2024) {tmdb-402431} - [Bluray-1080p][TrueHD Atmos 7.1][DV HDR10][x265]-PapitaHD.mkv,4800,Wicked (2024) {tmdb-402431} - [MA][WEBRip-1080p][Opus 5.1][AV1]-RAV1NE.mkv,3081,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+1719)
The Hunted (2003),tie,The Hunted (2003) {tmdb-10632} - [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,3879,The Hunted (2003) {tmdb-10632} - [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,3879,NO ACTION (keep both),,Both versions are equal quality (3879)
Rocky Balboa (2006),tie,Rocky Balboa (2006) {tmdb-1246} - {edition-Director's Cut} [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-PapitaHD.mkv,4357,Rocky Balboa (2006) {tmdb-1246} - {edition-Director's Cut} [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-PapitaHD.mkv,4357,NO ACTION (keep both),,Both versions are equal quality (4357)
LEGO DC Comics Super Heroes The Flash (2018),tie,LEGO DC Comics Super Heroes The Flash (2018) {tmdb-504997} - [Bluray-1080p][DTS 5.1][x264]-iNVANDRAREN.mkv,3843,LEGO DC Comics Super Heroes The Flash (2018) {tmdb-504997} - [Bluray-1080p][DTS 5.1][x264]-iNVANDRAREN.mkv,3843,NO ACTION (keep both),,Both versions are equal quality (3843)
Octopussy (1983),tie,Octopussy (1983) {tmdb-700} - [Remux-1080p][DTS-HD MA 5.1][h264].mkv,4700,Octopussy (1983) {tmdb-700} - [Remux-1080p][DTS-HD MA 5.1][h264].mkv,4700,NO ACTION (keep both),,Both versions are equal quality (4700)
About Cherry (2012),chris,About Cherry (2012) {tmdb-94901} - [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,3760,About Cherry (2012) {tmdb-94901} - [Bluray-1080p][DTS 5.1][x264]-Japhson.mkv,3876,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+116)
Confidence (2003),chris,,0,Confidence (2003) {tmdb-10743} - [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,3332,COPY Chris → Ali,,Only Chris has this file
The Bounty Hunter (2010),ali,The Bounty Hunter (2010) {tmdb-27573} - [Bluray-1080p][EAC3 5.1][x264]-ATELiER.mkv,3868,,0,COPY Ali → Chris,,Only Ali has this file
Howards End (1992),tie,Howards End (1992) {tmdb-8293} - [Bluray-1080p][EAC3 5.1][HDR10][x265]-CZLK.mkv,4450,Howards End (1992) {tmdb-8293} - [Bluray-1080p][EAC3 5.1][HDR10][x265]-CZLK.mkv,4450,NO ACTION (keep both),,Both versions are equal quality (4450)
The Man with Two Brains (1983),tie,The Man with Two Brains (1983) {tmdb-11591} - [Bluray-1080p][FLAC 1.0][x264]-MaG.mkv,3700,The Man with Two Brains (1983) {tmdb-11591} - [Bluray-1080p][FLAC 1.0][x264]-MaG.mkv,3700,NO ACTION (keep both),,Both versions are equal quality (3700)
Deep Rising (2023),tie,Deep Rising (2023) {tmdb-1058644} - [WEBDL-1080p][AAC 2.0][h264]-GRASHOPR.mkv,3195,Deep Rising (2023) {tmdb-1058644} - [WEBDL-1080p][AAC 2.0][h264]-GRASHOPR.mkv,3195,NO ACTION (keep both),,Both versions are equal quality (3195)
Marry Me (2022),tie,Marry Me (2022) {tmdb-615904} - [Bluray-1080p][EAC3 5.1][x264]-TayTO.mkv,3856,Marry Me (2022) {tmdb-615904} - [Bluray-1080p][EAC3 5.1][x264]-TayTO.mkv,3856,NO ACTION (keep both),,Both versions are equal quality (3856)
The Life Aquatic with Steve Zissou (2004),ali,The Life Aquatic with Steve Zissou (2004) {tmdb-421} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-PTer.mkv,4415,The Life Aquatic with Steve Zissou (2004) {tmdb-421} - [Bluray-1080p][DTS 5.1][x264]-HD4U.mkv,3887,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+528)
Jaws 3-D (1983),tie,Jaws 3-D (1983) {tmdb-17692} - [Bluray-1080p][DTS 2.0][x264]-PSYCHD.mkv,3898,Jaws 3-D (1983) {tmdb-17692} - [Bluray-1080p][DTS 2.0][x264]-PSYCHD.mkv,3898,NO ACTION (keep both),,Both versions are equal quality (3898)
The Art of the Steal (2013),tie,The Art of the Steal (2013) {tmdb-209247} - [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,3892,The Art of the Steal (2013) {tmdb-209247} - [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,3892,NO ACTION (keep both),,Both versions are equal quality (3892)
Friday (1995),tie,Friday (1995) {tmdb-10634} - [Bluray-1080p][EAC3 7.1][x264]-PTer.mkv,3868,Friday (1995) {tmdb-10634} - [Bluray-1080p][EAC3 7.1][x264]-PTer.mkv,3868,NO ACTION (keep both),,Both versions are equal quality (3868)
Miracles from Heaven (2016),chris,,0,Miracles from Heaven (2016) {tmdb-339984} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,3241,COPY Chris → Ali,,Only Chris has this file
Longlegs (2024),ali,Longlegs (2024) {tmdb-1226578} - [Bluray-1080p][EAC3 5.1][x264]-ZoroSenpai.mkv,3846,,0,COPY Ali → Chris,,Only Ali has this file
Book Club The Next Chapter (2023),tie,Book Club The Next Chapter (2023) {tmdb-982271} - [Bluray-1080p][DTS-HD MA 5.1][x264]-PiGNUS.mkv,4108,Book Club The Next Chapter (2023) {tmdb-982271} - [Bluray-1080p][DTS-HD MA 5.1][x264]-PiGNUS.mkv,4108,NO ACTION (keep both),,Both versions are equal quality (4108)
13 Hours The Secret Soldiers of Benghazi (2016),tie,13 Hours The Secret Soldiers of Benghazi (2016) {tmdb-300671} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-CtrlHD.mkv,4402,13 Hours The Secret Soldiers of Benghazi (2016) {tmdb-300671} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-CtrlHD.mkv,4402,NO ACTION (keep both),,Both versions are equal quality (4402)
Dont Worry Darling (2022),ali,Dont Worry Darling (2022) {tmdb-619730} - [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,3927,,0,COPY Ali → Chris,,Only Ali has this file
Children of the Corn (1984),ali,Children of the Corn (1984) {tmdb-10823} - [Bluray-1080p][DTS 5.1][x264]-FoRM.mkv,3926,Children of the Corn (1984) {tmdb-10823} - [Bluray-1080p][DTS 5.1][x264]-DiVULGED.mkv,3876,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+50)
Focus (2015),tie,Focus (2015) {tmdb-256591} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,3948,Focus (2015) {tmdb-256591} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,3948,NO ACTION (keep both),,Both versions are equal quality (3948)
All Quiet on the Western Front (1979),ali,All Quiet on the Western Front (1979) {tmdb-10912} - [Bluray-1080p][AC3 2.0][x264]-HD4U.mkv,3853,,0,COPY Ali → Chris,,Only Ali has this file
Cooties (2014),ali,Cooties (2014) {tmdb-241843} - [Bluray-1080p][EAC3 5.1][x264]-coffee.mkv,3876,Cooties (2014) {tmdb-241843} - [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,3752,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+124)
102 Dalmatians (2000),tie,102 Dalmatians (2000) {tmdb-10481} - [WEBRip-1080p][EAC3 5.1][x264]-NTb.mkv,3147,102 Dalmatians (2000) {tmdb-10481} - [WEBRip-1080p][EAC3 5.1][x264]-NTb.mkv,3147,NO ACTION (keep both),,Both versions are equal quality (3147)
Benediction (2021),tie,Benediction (2021) {tmdb-399178} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,3267,Benediction (2021) {tmdb-399178} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,3267,NO ACTION (keep both),,Both versions are equal quality (3267)
The Rising Hawk (2019),chris,,0,The Rising Hawk (2019) {tmdb-468816} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3334,COPY Chris → Ali,,Only Chris has this file
The Bad Guys A Very Bad Holiday (2023),tie,The Bad Guys A Very Bad Holiday (2023) {tmdb-1046032} - [NF][WEBDL-1080p][EAC3 5.1][x264]-Kitsune.mkv,3259,The Bad Guys A Very Bad Holiday (2023) {tmdb-1046032} - [NF][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3259,NO ACTION (keep both),,Both versions are equal quality (3259)
X-Men Apocalypse (2016),tie,X-Men Apocalypse (2016) {tmdb-246655} - [Bluray-1080p][DTS-ES 5.1][x264]-VietHD.mkv,3957,X-Men Apocalypse (2016) {tmdb-246655} - [Bluray-1080p][DTS-ES 5.1][x264]-VietHD.mkv,3957,NO ACTION (keep both),,Both versions are equal quality (3957)
Hellraiser III Hell on Earth (1992),chris,,0,Hellraiser III Hell on Earth (1992) {tmdb-11569} - {edition-Unrated} [Remux-1080p][PCM 2.0][x264].mkv,4270,COPY Chris → Ali,,Only Chris has this file
Easter Parade (1948),tie,Easter Parade (1948) {tmdb-29380} - [Bluray-1080p][DTS 1.0][x264]-CiNEFiLE.mkv,3865,Easter Parade (1948) {tmdb-29380} - [Bluray-1080p][DTS 1.0][x264]-CiNEFiLE.mkv,3865,NO ACTION (keep both),,Both versions are equal quality (3865)
Under Siege (1992),tie,Under Siege (1992) {tmdb-8845} - [Bluray-1080p][EAC3 Atmos 8.0][DV HDR10][x265]-PapitaHD.mkv,4800,Under Siege (1992) {tmdb-8845} - [Bluray-1080p][EAC3 Atmos 8.0][DV HDR10][x265]-PapitaHD.mkv,4800,NO ACTION (keep both),,Both versions are equal quality (4800)
Earth Girls Are Easy (1988),chris,,0,Earth Girls Are Easy (1988) {tmdb-2210} - [WEBRip-1080p][EAC3 2.0][x264]-NTb.mkv,3154,COPY Chris → Ali,,Only Chris has this file
Hoodwinked Too! Hood VS. Evil (2011),chris,,0,Hoodwinked Too! Hood VS. Evil (2011) {tmdb-57089} - [Remux-1080p][DTS-HD MA 5.1][AVC]-FraMeSToR.mkv,4667,COPY Chris → Ali,,Only Chris has this file
Percy Jackson Sea of Monsters (2013),ali,Percy Jackson Sea of Monsters (2013) {tmdb-76285} - [Bluray-1080p][DTS-ES 5.1][x264]-D-Z0N3.mkv,3937,Percy Jackson Sea of Monsters (2013) {tmdb-76285} - [Bluray-1080p][DTS 5.1][x264].mkv,3880,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+57)
Do the Right Thing (1989),chris,Do the Right Thing (1989) {tmdb-925} - [Bluray-1080p][FLAC 2.0][x264]-ATELiER.mkv,3800,Do the Right Thing (1989) {tmdb-925} - [Bluray-1080p][DTS 5.1][h264].mkv,3935,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+135)
Enemy of the State (1998),chris,Enemy of the State (1998) {tmdb-9798} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,3923,Enemy of the State (1998) {tmdb-9798} - [Bluray-1080p][DTS 5.1][x264].mkv,3949,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+26)
Joy Ride (2023),ali,Joy Ride (2023) {tmdb-864168} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-PiGNUS.mkv,4218,,0,COPY Ali → Chris,,Only Ali has this file
Abigail (2024),ali,Abigail (2024) {tmdb-1111873} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-SM737.mkv,4662,Abigail (2024) {tmdb-1111873} - [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3656,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+1006)
The Mummy Tomb of the Dragon Emperor (2008),tie,The Mummy Tomb of the Dragon Emperor (2008) {tmdb-1735} - [Bluray-1080p][EAC3 7.1][x264]-LoRD.mkv,3914,The Mummy Tomb of the Dragon Emperor (2008) {tmdb-1735} - [Bluray-1080p][EAC3 7.1][x264].mkv,3914,NO ACTION (keep both),,Both versions are equal quality (3914)
Keeping Up with the Joneses (2016),chris,Keeping Up with the Joneses (2016) {tmdb-331313} - [Bluray-1080p][DTS-ES 5.1][x264]-TayTO.mkv,3954,Keeping Up with the Joneses (2016) {tmdb-331313} - [Remux-1080p][DTS-HD MA 7.1][h264].mkv,4700,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+746)
Stardust (2007),tie,Stardust (2007) {tmdb-2270} - [HDTV-720p][AC3 5.1][x264].mkv,1443,Stardust (2007) {tmdb-2270} - [HDTV-720p][AC3 5.1][x264].mkv,1443,NO ACTION (keep both),,Both versions are equal quality (1443)
Escape from the Planet of the Apes (1971),tie,Escape from the Planet of the Apes (1971) {tmdb-1687} - [Bluray-1080p][DTS 5.1][x264]-Skazhutin.mkv,3937,Escape from the Planet of the Apes (1971) {tmdb-1687} - [Bluray-1080p][DTS 5.1][x264]-Skazhutin.mkv,3937,NO ACTION (keep both),,Both versions are equal quality (3937)
Piglets Big Movie (2003),tie,Piglets Big Movie (2003) {tmdb-13691} - [Bluray-1080p][DTS 5.1][x264]-HDEX.mkv,3854,Piglets Big Movie (2003) {tmdb-13691} - [Bluray-1080p][DTS 5.1][x264]-HDEX.mkv,3854,NO ACTION (keep both),,Both versions are equal quality (3854)
The Prince of Tides (1991),tie,The Prince of Tides (1991) {tmdb-10333} - [Bluray-1080p][FLAC 2.0][x264]-PTer.mkv,3780,The Prince of Tides (1991) {tmdb-10333} - [Bluray-1080p][FLAC 2.0][x264]-PTer.mkv,3780,NO ACTION (keep both),,Both versions are equal quality (3780)
David Attenborough A Life on Our Planet (2020),tie,David Attenborough A Life on Our Planet (2020) {tmdb-664280} - [Bluray-1080p Proper][EAC3 Atmos 5.1][x264]-NTb.mkv,4182,David Attenborough A Life on Our Planet (2020) {tmdb-664280} - [Bluray-1080p Proper][EAC3 Atmos 5.1][x264]-NTb.mkv,4182,NO ACTION (keep both),,Both versions are equal quality (4182)
The Banker (2020),ali,The Banker (2020) {tmdb-627725} - [Bluray-1080p][EAC3 7.1][x264]-PASHA.mkv,3860,,0,COPY Ali → Chris,,Only Ali has this file
I Am Celine Dion (2024),tie,I Am Celine Dion (2024) {tmdb-879805} - [WEBDL-1080p][EAC3 5.1][h264]-SuccessfulCrab.mkv,3317,I Am Celine Dion (2024) {tmdb-879805} - [WEBDL-1080p][EAC3 5.1][h264]-SuccessfulCrab.mkv,3317,NO ACTION (keep both),,Both versions are equal quality (3317)
The Hangover (2009),ali,The Hangover (2009) {tmdb-18785} - {edition-Unrated} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,3878,,0,COPY Ali → Chris,,Only Ali has this file
Teen Wolf The Movie (2023),tie,Teen Wolf The Movie (2023) {tmdb-877703} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3347,Teen Wolf The Movie (2023) {tmdb-877703} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3347,NO ACTION (keep both),,Both versions are equal quality (3347)
Anthony Jeselnik Caligula (2013),ali,Anthony Jeselnik Caligula (2013) {tmdb-157050} - [WEBRip-1080p][EAC3 2.0][x264]-TrollHD.mkv,3096,,0,COPY Ali → Chris,,Only Ali has this file
The Matrix Reloaded (2003),ali,The Matrix Reloaded (2003) {tmdb-604} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-HiDt.mkv,4450,The Matrix Reloaded (2003) {tmdb-604} - [Bluray-1080p][DTS 5.1][x264].mkv,3922,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+528)
Downsizing (2017),tie,Downsizing (2017) {tmdb-301337} - [Bluray-1080p][DTS-HD MA 7.1][x264]-iFT.mkv,4164,Downsizing (2017) {tmdb-301337} - [Bluray-1080p][DTS-HD MA 7.1][x264]-iFT.mkv,4164,NO ACTION (keep both),,Both versions are equal quality (4164)
Austin Powers The Spy Who Shagged Me (1999),tie,Austin Powers The Spy Who Shagged Me (1999) {tmdb-817} - [Bluray-1080p Proper][EAC3 5.1][x264]-hallowed.mkv,3833,Austin Powers The Spy Who Shagged Me (1999) {tmdb-817} - [Bluray-1080p Proper][EAC3 5.1][x264]-hallowed.mkv,3833,NO ACTION (keep both),,Both versions are equal quality (3833)
Morbius (2022),ali,Morbius (2022) {tmdb-526896} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-NTb.mkv,4368,,0,COPY Ali → Chris,,Only Ali has this file
