title,filename,path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
Killer Eye Halloween Haunt (2011),Killer Eye Halloween Haunt (2011) {imdb-tt1998395} [AMZN][WEBDL-1080p][EAC3 2.0][x264]-ABM.mkv,/mnt/synology/rs-movies/Killer Eye Halloween Haunt (2011)/Killer Eye Halloween Haunt (2011) {imdb-tt1998395} [AMZN][WEBDL-1080p][EAC3 2.0][x264]-ABM.mkv,5654837143,5.27,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,69.5,10.86
The Boys in the Boat (2023),The Boys in the Boat (2023) {imdb-tt1856080} [AMZN][WEBDL-1080p Proper][EAC3 Atmos 5.1][h264]-FLUX.mkv,/mnt/synology/rs-movies/The Boys in the Boat (2023)/The Boys in the Boat (2023) {imdb-tt1856080} [AMZN][WEBDL-1080p Proper][EAC3 Atmos 5.1][h264]-FLUX.mkv,8675685308,8.08,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,123.7,9.35
Tom and Jerry Robin Hood and His Merry Mouse (2012),Tom and Jerry Robin Hood and His Merry Mouse (2012) {imdb-tt2423422} [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,/mnt/synology/rs-movies/Tom and Jerry Robin Hood and His Merry Mouse (2012)/Tom and Jerry Robin Hood and His Merry Mouse (2012) {imdb-tt2423422} [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,3261273012,3.04,1080p,1920.0,1080.0,H.264,DTS,,BluRay,,57.7,7.54
Life (2017),Life (2017) {imdb-tt5442430} [Bluray-1080p][DTS 5.1][x264]-Geek.mkv,/mnt/synology/rs-movies/Life (2017)/Life (2017) {imdb-tt5442430} [Bluray-1080p][DTS 5.1][x264]-Geek.mkv,14221589743,13.24,1080p,1920.0,804.0,H.264,DTS,,BluRay,,104.0,18.24
Significant Other (2022),Significant Other (2022) {imdb-tt15353964} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,/mnt/synology/rs-movies/Significant Other (2022)/Significant Other (2022) {imdb-tt15353964} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,4912485567,4.58,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,84.0,7.8
Cradle 2 the Grave (2003),Cradle 2 the Grave (2003) {imdb-tt0306685} [Bluray-1080p][DTS 5.1][x264]-CRiSC.mkv,/mnt/synology/rs-movies/Cradle 2 the Grave (2003)/Cradle 2 the Grave (2003) {imdb-tt0306685} [Bluray-1080p][DTS 5.1][x264]-CRiSC.mkv,11326015234,10.55,1080p,1920.0,796.0,H.264,DTS,,BluRay,,101.2,14.92
Tinker Bell and the Lost Treasure (2009),Tinker Bell and the Lost Treasure (2009) {imdb-tt1216516} [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,/mnt/synology/rs-movies/Tinker Bell and the Lost Treasure (2009)/Tinker Bell and the Lost Treasure (2009) {imdb-tt1216516} [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,7045172787,6.56,1080p,1920.0,1080.0,H.264,DTS,,BluRay,,80.2,11.71
"Time to Remember, A (2003)",A Time to Remember (2003) {imdb-tt0368382} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-Kitsune.mkv,"/mnt/synology/rs-movies/Time to Remember, A (2003)/A Time to Remember (2003) {imdb-tt0368382} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-Kitsune.mkv",6326112469,5.89,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,85.6,9.85
Nomadland (2020),Nomadland (2021) {imdb-tt9770150} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,/mnt/synology/rs-movies/Nomadland (2020)/Nomadland (2021) {imdb-tt9770150} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,15182572635,14.14,1080p,1920.0,804.0,H.264,DD+,,BluRay,,107.6,18.81
Red 2 (2013),RED 2 (2013) {imdb-tt1821694} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Red 2 (2013)/RED 2 (2013) {imdb-tt1821694} [Bluray-1080p][DTS 5.1][x264].mkv,8521627271,7.94,1080p,1920.0,800.0,H.264,DTS,,BluRay,,115.8,9.81
Captive State (2019),Captive State (2019) {imdb-tt5968394} [Remux-1080p][DTS-HD MA 5.1][h264]-KRaLiMaRKo.mkv,/mnt/synology/rs-movies/Captive State (2019)/Captive State (2019) {imdb-tt5968394} [Remux-1080p][DTS-HD MA 5.1][h264]-KRaLiMaRKo.mkv,32112744041,29.91,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,109.6,39.08
Sometimes I Think About Dying (2023),Sometimes I Think About Dying (2024) {imdb-tt16431966} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-FLUX.mkv,/mnt/synology/rs-movies/Sometimes I Think About Dying (2023)/Sometimes I Think About Dying (2024) {imdb-tt16431966} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-FLUX.mkv,3809289956,3.55,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,93.7,5.42
Revolver (2005),Revolver (2005) {imdb-tt0365686} {edition-Theatrical} [Bluray-1080p][AC3 5.1][x264]-RightSiZE.mkv,/mnt/synology/rs-movies/Revolver (2005)/Revolver (2005) {imdb-tt0365686} {edition-Theatrical} [Bluray-1080p][AC3 5.1][x264]-RightSiZE.mkv,10147565259,9.45,1080p,1920.0,816.0,H.264,DD,,BluRay,,111.4,12.15
Hitman Agent 47 (2015),Hitman Agent 47 (2015) {imdb-tt2679042} [Bluray-1080p][DTS-ES 5.1][x264]-NCmt.mkv,/mnt/synology/rs-movies/Hitman Agent 47 (2015)/Hitman Agent 47 (2015) {imdb-tt2679042} [Bluray-1080p][DTS-ES 5.1][x264]-NCmt.mkv,10798636490,10.06,1080p,1920.0,804.0,H.264,DTS,,BluRay,,96.3,14.95
"Proposition, The (2005)",The.Proposition.2005.1080p.UHD.BluRay.DDP.5.1.DoVi.x265-c0kE.mkv,"/mnt/synology/rs-movies/Proposition, The (2005)/The.Proposition.2005.1080p.UHD.BluRay.DDP.5.1.DoVi.x265-c0kE.mkv",15477438095,14.41,2160p,1920.0,816.0,H.265,DD,DV,BluRay,,103.9,19.87
Between Two Ferns The Movie (2019),Between Two Ferns The Movie (2019) {imdb-tt9398640} [WEBDL-1080p][EAC3 5.1][x264]-NTG.mkv,/mnt/synology/rs-movies/Between Two Ferns The Movie (2019)/Between Two Ferns The Movie (2019) {imdb-tt9398640} [WEBDL-1080p][EAC3 5.1][x264]-NTG.mkv,3402148592,3.17,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,82.8,5.48
The Seed of the Sacred Fig (2024),The Seed of the Sacred Fig (2024) {imdb-tt32178949} [WEBDL-1080p][AAC 2.0][h264]-NaNi.mkv,/mnt/synology/rs-movies/The Seed of the Sacred Fig (2024)/The Seed of the Sacred Fig (2024) {imdb-tt32178949} [WEBDL-1080p][AAC 2.0][h264]-NaNi.mkv,3985216182,3.71,1080p,1920.0,1080.0,H.264,AAC,,WEB-DL,,166.6,3.19
Tron (1982),Tron (1982) {imdb-tt0084827} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Tron (1982)/Tron (1982) {imdb-tt0084827} [Bluray-1080p][DTS 5.1][x264].mkv,8534710021,7.95,1080p,1920.0,870.0,H.264,DTS,,BluRay,,95.8,11.88
The Colony (2013),The Colony (2013) {imdb-tt1160996} [Remux-1080p][DTS-HD MA 5.1][AVC]-FraMeSToR.mkv,/mnt/synology/rs-movies/The Colony (2013)/The Colony (2013) {imdb-tt1160996} [Remux-1080p][DTS-HD MA 5.1][AVC]-FraMeSToR.mkv,19439204033,18.1,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,94.4,27.45
Wild (2014),Wild (2014) {imdb-tt2305051} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,/mnt/synology/rs-movies/Wild (2014)/Wild (2014) {imdb-tt2305051} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,13758374124,12.81,1080p,1920.0,804.0,H.264,DTS,,BluRay,,115.6,15.87
Krull (1983),Krull (1983) {imdb-tt0085811} [Remux-1080p][DTS-HD MA 5.1][h264]-KRaLiMaRKo.mkv,/mnt/synology/rs-movies/Krull (1983)/Krull (1983) {imdb-tt0085811} [Remux-1080p][DTS-HD MA 5.1][h264]-KRaLiMaRKo.mkv,21650798397,20.16,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,120.9,23.89
Pulp Fiction (1994),Pulp Fiction (1994) {imdb-tt0110912} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-NTb.mkv,/mnt/synology/rs-movies/Pulp Fiction (1994)/Pulp Fiction (1994) {imdb-tt0110912} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-NTb.mkv,16478593994,15.35,1080p,1920.0,816.0,H.265,DD+,DV HDR10,BluRay,,154.5,14.22
Initiation Silent Night Deadly Night 4 (1990),"Initiation Silent Night, Deadly Night 4 (1990) {imdb-tt0100618} [Bluray-1080p][AC3 2.0][x264]-OLDTiME.mkv","/mnt/synology/rs-movies/Initiation Silent Night Deadly Night 4 (1990)/Initiation Silent Night, Deadly Night 4 (1990) {imdb-tt0100618} [Bluray-1080p][AC3 2.0][x264]-OLDTiME.mkv",9784685494,9.11,1080p,1440.0,1080.0,H.264,DD,,BluRay,,86.6,15.07
"Quiet Earth, The (1985)",The.Quiet.Earth.1985.1080p.BluRay.ARROW.Plus.Comm.DTS.x264-MaG.mkv,"/mnt/synology/rs-movies/Quiet Earth, The (1985)/The.Quiet.Earth.1985.1080p.BluRay.ARROW.Plus.Comm.DTS.x264-MaG.mkv",9100660273,8.48,1080p,1920.0,1040.0,H.264,DTS,,BluRay,,90.9,13.35
Lake Mungo (2009),Lake Mungo (2009) {imdb-tt0816556} [Remux-1080p][DTS-HD MA 5.1][MPEG2]-NoGRPS.mkv,/mnt/synology/rs-movies/Lake Mungo (2009)/Lake Mungo (2009) {imdb-tt0816556} [Remux-1080p][DTS-HD MA 5.1][MPEG2]-NoGRPS.mkv,17338417517,16.15,1080p,1920.0,1080.0,MPEG-2,DTS-HD,,Remux,,87.3,26.49
Burlesque (2010),Burlesque (2010) {imdb-tt1126591} [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,/mnt/synology/rs-movies/Burlesque (2010)/Burlesque (2010) {imdb-tt1126591} [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,12259403438,11.42,1080p,1920.0,800.0,H.264,DTS,,BluRay,,119.0,13.74
The Girl Next Door (2004),The Girl Next Door (2004) {imdb-tt0265208} {edition-Unrated} [Bluray-720p][EAC3 5.1][x264]-W4NK3R.mkv,/mnt/synology/rs-movies/The Girl Next Door (2004)/The Girl Next Door (2004) {imdb-tt0265208} {edition-Unrated} [Bluray-720p][EAC3 5.1][x264]-W4NK3R.mkv,10220440127,9.52,720p,1280.0,694.0,H.264,DD+,,BluRay,,109.5,12.45
The Odd Life of Timothy Green (2012),The Odd Life of Timothy Green (2012) {imdb-tt1462769} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,/mnt/synology/rs-movies/The Odd Life of Timothy Green (2012)/The Odd Life of Timothy Green (2012) {imdb-tt1462769} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,9933761263,9.25,1080p,1920.0,1040.0,H.264,DD+,,BluRay,,104.6,12.66
The Ballad of Wallis Island (2025),The Ballad of Wallis Island (2025) {imdb-tt27674982} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,/mnt/synology/rs-movies/The Ballad of Wallis Island (2025)/The Ballad of Wallis Island (2025) {imdb-tt27674982} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,10757004537,10.02,1080p,1920.0,804.0,H.264,DD+,,BluRay,,99.6,14.4
The Last Samurai (2003),The Last Samurai (2003) {imdb-tt0325710} [Remux-1080p][TrueHD 5.1][VC1]-UnKn0wn.mkv,/mnt/synology/rs-movies/The Last Samurai (2003)/The Last Samurai (2003) {imdb-tt0325710} [Remux-1080p][TrueHD 5.1][VC1]-UnKn0wn.mkv,22060201868,20.55,1080p,1920.0,1080.0,VC-1,TrueHD,,Remux,,154.2,19.08
Four Rooms (1995),Four Rooms (1995) {imdb-tt0113101} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Four Rooms (1995)/Four Rooms (1995) {imdb-tt0113101} [Bluray-1080p][DTS 5.1][x264].mkv,7040612710,6.56,1080p,1920.0,1040.0,H.264,DTS,,BluRay,,97.8,9.6
The Iron Claw (2023),The Iron Claw (2023) {imdb-tt21064584} [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,/mnt/synology/rs-movies/The Iron Claw (2023)/The Iron Claw (2023) {imdb-tt21064584} [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,10234018924,9.53,1080p,1920.0,1040.0,H.264,DD+,,WEB-DL,,132.1,10.33
"Shape of Water, The (2017)",The Shape of Water (2017) {imdb-tt5580390} [Bluray-1080p][HDR10][AC3 5.1][x265]-D-Z0N3.mkv,"/mnt/synology/rs-movies/Shape of Water, The (2017)/The Shape of Water (2017) {imdb-tt5580390} [Bluray-1080p][HDR10][AC3 5.1][x265]-D-Z0N3.mkv",15742586835,14.66,1080p,1920.0,1040.0,H.265,DD,HDR10,BluRay,,123.3,17.02
STILL A Michael J. Fox Movie (2023),STILL A Michael J. Fox Movie (2023) {imdb-tt19853258} [WEBDL-1080p][EAC3 Atmos 5.1][h264]-BIGDOC.mkv,/mnt/synology/rs-movies/STILL A Michael J. Fox Movie (2023)/STILL A Michael J. Fox Movie (2023) {imdb-tt19853258} [WEBDL-1080p][EAC3 Atmos 5.1][h264]-BIGDOC.mkv,7506716814,6.99,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,94.5,10.59
Vice (2018),Vice (2018) {imdb-tt6266538} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Vice (2018)/Vice (2018) {imdb-tt6266538} [Bluray-1080p][DTS 5.1][x264].mkv,10559910830,9.83,1080p,1920.0,808.0,H.264,DTS,,BluRay,,132.5,10.63
You Are Not My Mother (2022),You Are Not My Mother (2022) {imdb-tt10406596} [WEBDL-1080p][AC3 5.1][h264]-CMRG.mkv,/mnt/synology/rs-movies/You Are Not My Mother (2022)/You Are Not My Mother (2022) {imdb-tt10406596} [WEBDL-1080p][AC3 5.1][h264]-CMRG.mkv,5013099838,4.67,1080p,1920.0,798.0,H.264,DD,,WEB-DL,,93.5,7.15
"Adam Project, The (2022)",The Adam Project (2022) {imdb-tt2463208} [NF][WEBDL-1080p][DV][EAC3 Atmos 5.1][HEVC]-FLUX.mkv,"/mnt/synology/rs-movies/Adam Project, The (2022)/The Adam Project (2022) {imdb-tt2463208} [NF][WEBDL-1080p][DV][EAC3 Atmos 5.1][HEVC]-FLUX.mkv",5072293568,4.72,1080p,1920.0,1080.0,H.265,DD+,DV,WEB-DL,,106.6,6.34
Kiki's Delivery Service (1989),Kiki's Delivery Service (1989) {imdb-tt0097814} [Bluray-1080p][FLAC 2.0][x264]-ZQ.mkv,/mnt/synology/rs-movies/Kiki's Delivery Service (1989)/Kiki's Delivery Service (1989) {imdb-tt0097814} [Bluray-1080p][FLAC 2.0][x264]-ZQ.mkv,15541936453,14.47,1080p,1920.0,1038.0,H.264,FLAC,,BluRay,,103.0,20.11
Any Given Sunday (1999),Any Given Sunday (1999) {imdb-tt0146838} [Bluray-720p][AC3 5.1][x264].mkv,/mnt/synology/rs-movies/Any Given Sunday (1999)/Any Given Sunday (1999) {imdb-tt0146838} [Bluray-720p][AC3 5.1][x264].mkv,10126029662,9.43,720p,1280.0,536.0,H.264,DD,,BluRay,,157.2,8.59
Together (2025),Together (2025) {imdb-tt31184028} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,/mnt/synology/rs-movies/Together (2025)/Together (2025) {imdb-tt31184028} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,7683914483,7.16,1080p,1920.0,1040.0,H.264,DD+,,WEB-DL,,102.0,10.05
Contraband (2012),Contraband (2012) {imdb-tt1524137} [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,/mnt/synology/rs-movies/Contraband (2012)/Contraband (2012) {imdb-tt1524137} [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,17709543705,16.49,1080p,1920.0,816.0,H.264,DTS,,BluRay,,109.6,21.54
Rough Night in Jericho (1967),Rough Night in Jericho (1967) {imdb-tt0062218} [WEBDL-1080p][EAC3 2.0][h264].mkv,/mnt/synology/rs-movies/Rough Night in Jericho (1967)/Rough Night in Jericho (1967) {imdb-tt0062218} [WEBDL-1080p][EAC3 2.0][h264].mkv,9785627565,9.11,1080p,1920.0,816.0,H.264,DD+,,WEB-DL,,103.7,12.59
Reptile (2023),Reptile (2023) {imdb-tt13274016} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,/mnt/synology/rs-movies/Reptile (2023)/Reptile (2023) {imdb-tt13274016} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,8812381677,8.21,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,136.2,8.62
Doctor Strange (2016),Doctor Strange (2016) {imdb-tt1211837} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Doctor Strange (2016)/Doctor Strange (2016) {imdb-tt1211837} [Bluray-1080p][DTS 5.1][x264].mkv,16092180687,14.99,1080p,1920.0,804.0,H.264,DTS,,BluRay,,115.0,18.66
Dragonheart Battle for the Heartfire (2017),Dragonheart Battle for the Heartfire (2017) {imdb-tt5610626} [Bluray-720p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Dragonheart Battle for the Heartfire (2017)/Dragonheart Battle for the Heartfire (2017) {imdb-tt5610626} [Bluray-720p][DTS 5.1][x264].mkv,4691763943,4.37,720p,1280.0,720.0,H.264,DTS,,BluRay,,97.8,6.4
Boys from County Hell (2021),Boys from County Hell (2021) {imdb-tt10262380} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-EVO.mkv,/mnt/synology/rs-movies/Boys from County Hell (2021)/Boys from County Hell (2021) {imdb-tt10262380} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-EVO.mkv,4631730297,4.31,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,89.0,6.94
Joe Bell (2021),Joe Bell (2020) {imdb-tt4651466} [Bluray-1080p][EAC3 5.1][x264]-PTNK.mkv,/mnt/synology/rs-movies/Joe Bell (2021)/Joe Bell (2020) {imdb-tt4651466} [Bluray-1080p][EAC3 5.1][x264]-PTNK.mkv,11227464612,10.46,1080p,1920.0,694.0,H.264,DD+,,BluRay,,93.6,15.99
The Warrior's Way (2010),The Warrior's Way (2010) {imdb-tt1032751} [Bluray-1080p][AC3 5.1][x264]-SA89.mkv,/mnt/synology/rs-movies/The Warrior's Way (2010)/The Warrior's Way (2010) {imdb-tt1032751} [Bluray-1080p][AC3 5.1][x264]-SA89.mkv,14637248135,13.63,1080p,1920.0,800.0,H.264,DD,,BluRay,,100.2,19.47
"Three Musketeers Milady, The (2023)",The Three Musketeers Milady (2023) {imdb-tt12672620} [Bluray-1080p][EAC3 7.1][x264]-PTer.mkv,"/mnt/synology/rs-movies/Three Musketeers Milady, The (2023)/The Three Musketeers Milady (2023) {imdb-tt12672620} [Bluray-1080p][EAC3 7.1][x264]-PTer.mkv",15810691806,14.72,1080p,1920.0,800.0,H.264,DD+,,BluRay,,114.1,18.47
Rubber (2010),Rubber (2010) {imdb-tt1612774} [Bluray-1080p][EAC3 5.1][x264]-EA.mkv,/mnt/synology/rs-movies/Rubber (2010)/Rubber (2010) {imdb-tt1612774} [Bluray-1080p][EAC3 5.1][x264]-EA.mkv,9049570963,8.43,1080p,1920.0,1080.0,H.264,DD+,,BluRay,,85.7,14.08
Somebody I Used to Know (2023),Somebody I Used to Know (2023) {imdb-tt15333984} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,/mnt/synology/rs-movies/Somebody I Used to Know (2023)/Somebody I Used to Know (2023) {imdb-tt15333984} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,7232080116,6.74,1080p,1920.0,960.0,H.264,DD+,,WEB-DL,,106.5,9.06
Kill the Irishman (2011),Kill the Irishman (2011) {imdb-tt1416801} [Bluray-1080p Proper][DTS 5.1][x264]-HDMaNiAcS.mkv,/mnt/synology/rs-movies/Kill the Irishman (2011)/Kill the Irishman (2011) {imdb-tt1416801} [Bluray-1080p Proper][DTS 5.1][x264]-HDMaNiAcS.mkv,12839347408,11.96,1080p,1920.0,1080.0,H.264,DTS,,BluRay,,106.4,16.09
Afro Samurai (2007),Afro Samurai Pilot (2007) {imdb-tt7910682} [Bluray-720p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Afro Samurai (2007)/Afro Samurai Pilot (2007) {imdb-tt7910682} [Bluray-720p][DTS 5.1][x264].mkv,4695538605,4.37,720p,1280.0,720.0,H.264,DTS,,BluRay,,112.1,5.58
The Silent Hour (2024),The Silent Hour (2024) {imdb-tt22874848} [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,/mnt/synology/rs-movies/The Silent Hour (2024)/The Silent Hour (2024) {imdb-tt22874848} [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,11187685386,10.42,1080p,1920.0,804.0,H.264,DD+,,BluRay,,99.7,14.97
Vice (2015),Vice (2015) {imdb-tt3480796} [Bluray-720p][AC3 5.1][x264].mkv,/mnt/synology/rs-movies/Vice (2015)/Vice (2015) {imdb-tt3480796} [Bluray-720p][AC3 5.1][x264].mkv,3518056289,3.28,720p,1280.0,536.0,H.264,DD,,BluRay,,96.4,4.87
Daylight (1996),Daylight (1996) {imdb-tt0116040} [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,/mnt/synology/rs-movies/Daylight (1996)/Daylight (1996) {imdb-tt0116040} [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,19658258266,18.31,1080p,1920.0,1040.0,H.264,DD+,,BluRay,,115.6,22.67
"Number 23, The (2007)",The.Number.23.2007.Extended.BluRay.1080p.x264.DTS-HD.MA.5.1-HDW.mkv,"/mnt/synology/rs-movies/Number 23, The (2007)/The.Number.23.2007.Extended.BluRay.1080p.x264.DTS-HD.MA.5.1-HDW.mkv",12180706734,11.34,1080p,1920.0,816.0,H.264,DTS-HD MA,,BluRay,,101.3,16.04
5lbs of Pressure (2024),5lbs of Pressure (2024) {imdb-tt1524515} [Bluray-1080p][DTS-HD MA 5.1][x264]-GUACAMOLE.mkv,/mnt/synology/rs-movies/5lbs of Pressure (2024)/5lbs of Pressure (2024) {imdb-tt1524515} [Bluray-1080p][DTS-HD MA 5.1][x264]-GUACAMOLE.mkv,11062901900,10.3,1080p,1920.0,804.0,H.264,DTS-HD,,BluRay,,110.8,13.31
5lbs of Pressure (2024),5lbs of Pressure (2024) {imdb-tt1524515} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,/mnt/synology/rs-movies/5lbs of Pressure (2024)/5lbs of Pressure (2024) {imdb-tt1524515} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,7583930692,7.06,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,110.2,9.18
The Double (2011),The Double (2011) {imdb-tt1646980} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-RegEdits.mkv,/mnt/synology/rs-movies/The Double (2011)/The Double (2011) {imdb-tt1646980} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-RegEdits.mkv,7259712231,6.76,1080p,1920.0,816.0,H.264,DD+,,WEB-DL,,98.2,9.86
Tora! Tora! Tora! (1970),Tora! Tora! Tora! (1970) {imdb-tt0066473} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,/mnt/synology/rs-movies/Tora! Tora! Tora! (1970)/Tora! Tora! Tora! (1970) {imdb-tt0066473} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,15083931167,14.05,1080p,1920.0,816.0,H.264,DTS,,BluRay,,148.9,13.51
Sherlock Holmes (2009),Sherlock Holmes (2009) {imdb-tt0988045} [Bluray-1080p][HDR10][EAC3 5.1][x265]-TDD.mkv,/mnt/synology/rs-movies/Sherlock Holmes (2009)/Sherlock Holmes (2009) {imdb-tt0988045} [Bluray-1080p][HDR10][EAC3 5.1][x265]-TDD.mkv,14904605294,13.88,1080p,1920.0,1080.0,H.265,DD+,HDR10,BluRay,,128.5,15.47
Three Men and a Baby (1987),3 Men and a Baby (1987) {imdb-tt0094137} [WEBDL-1080p][EAC3 2.0][h264].mkv,/mnt/synology/rs-movies/Three Men and a Baby (1987)/3 Men and a Baby (1987) {imdb-tt0094137} [WEBDL-1080p][EAC3 2.0][h264].mkv,11938771895,11.12,1080p,1920.0,1040.0,H.264,DD+,,WEB-DL,,102.5,15.53
"Charlie Brown Thanksgiving, A (1973)",A Charlie Brown Thanksgiving (1973) {imdb-tt0068359} [Bluray-1080p][DTS 5.1][x264]-aAF.mkv,"/mnt/synology/rs-movies/Charlie Brown Thanksgiving, A (1973)/A Charlie Brown Thanksgiving (1973) {imdb-tt0068359} [Bluray-1080p][DTS 5.1][x264]-aAF.mkv",2345651630,2.18,1080p,1488.0,1080.0,H.264,DTS,,BluRay,,25.4,12.33
Jumanji The Next Level (2019),Jumanji The Next Level (2019) {imdb-tt7975244} [WEBDL-1080p][AC3 5.1][x264].mkv,/mnt/synology/rs-movies/Jumanji The Next Level (2019)/Jumanji The Next Level (2019) {imdb-tt7975244} [WEBDL-1080p][AC3 5.1][x264].mkv,5442447835,5.07,1080p,1920.0,1080.0,H.264,DD,,WEB-DL,,123.1,5.9
Ghostbusters (2016),Ghostbusters (2016) {imdb-tt1289401} {edition-Extended} [Bluray-1080p][AC3 5.1][x264]-NTb.mkv,/mnt/synology/rs-movies/Ghostbusters (2016)/Ghostbusters (2016) {imdb-tt1289401} {edition-Extended} [Bluray-1080p][AC3 5.1][x264]-NTb.mkv,15545603509,14.48,1080p,1920.0,1080.0,H.264,DD,,BluRay,,133.7,15.5
RoboCop 3 (1993),RoboCop 3 (1993) {imdb-tt0107978} [Bluray-1080p][DTS 5.1][x264]-aNDy.mkv,/mnt/synology/rs-movies/RoboCop 3 (1993)/RoboCop 3 (1993) {imdb-tt0107978} [Bluray-1080p][DTS 5.1][x264]-aNDy.mkv,12393586283,11.54,1080p,1920.0,1040.0,H.264,DTS,,BluRay,,104.8,15.76
Mad Max Fury Road (2015),Mad Max Fury Road (2015) {imdb-tt1392190} [Bluray-1080p][HDR10][EAC3 7.1][x265]-D-Z0N3.mkv,/mnt/synology/rs-movies/Mad Max Fury Road (2015)/Mad Max Fury Road (2015) {imdb-tt1392190} [Bluray-1080p][HDR10][EAC3 7.1][x265]-D-Z0N3.mkv,16337882377,15.22,1080p,1920.0,800.0,H.265,DD+,HDR10,BluRay,,120.4,18.1
The Hunger (1983),The Hunger (1983) {imdb-tt0085701} [Bluray-1080p][FLAC 2.0][x264].mkv,/mnt/synology/rs-movies/The Hunger (1983)/The Hunger (1983) {imdb-tt0085701} [Bluray-1080p][FLAC 2.0][x264].mkv,13872848571,12.92,1080p,1920.0,804.0,H.264,FLAC,,BluRay,,96.5,19.16
